X,Depth,Resistivity,Conductivity
546.25,6.25,42.26,0.0237
548.75,6.25,56.97,0.0176
551.25,6.25,46.63,0.0214
553.75,6.25,42.01,0.0238
556.25,6.25,41.67,0.024
558.75,6.25,41.7,0.024
561.25,6.25,41.6,0.024
563.75,6.25,41.36,0.0242
566.25,6.25,41.17,0.0243
568.75,6.25,41.2,0.0243
571.25,6.25,41.37,0.0242
573.75,6.25,42.58,0.0235
576.25,6.25,45.04,0.0222
578.75,6.25,45.54,0.022
581.25,6.25,45.59,0.0219
583.75,6.25,45.6,0.0219
586.25,6.25,45.69,0.0219
588.75,6.25,45.84,0.0218
591.25,6.25,45.96,0.0218
593.75,6.25,46.19,0.0216
596.25,6.25,46.6,0.0215
598.75,6.25,46.6,0.0215
601.25,6.25,45.94,0.0218
603.75,6.25,41.19,0.0243
606.25,6.25,41.15,0.0243
608.75,6.25,47.45,0.0211
611.25,6.25,47.85,0.0209
613.75,6.25,45.27,0.0221
616.25,6.25,37.22,0.0269
618.75,6.25,36.39,0.0275
621.25,6.25,36.22,0.0276
623.75,6.25,36.11,0.0277
626.25,6.25,30.71,0.0326
628.75,6.25,23.95,0.0418
631.25,6.25,24.12,0.0415
633.75,6.25,24.43,0.0409
636.25,6.25,24.74,0.0404
638.75,6.25,29.7,0.0337
641.25,6.25,36.86,0.0271
643.75,6.25,38.16,0.0262
646.25,6.25,37.93,0.0264
648.75,6.25,37.38,0.0267
651.25,6.25,34.89,0.0287
653.75,6.25,33.4,0.0299
656.25,6.25,33.33,0.03
658.75,6.25,33.56,0.0298
661.25,6.25,34.25,0.0292
663.75,6.25,35.18,0.0284
666.25,6.25,35.79,0.0279
668.75,6.25,35.83,0.0279
671.25,6.25,35.7,0.028
673.75,6.25,35.45,0.0282
676.25,6.25,34.42,0.0291
678.75,6.25,34.19,0.0292
681.25,6.25,32.31,0.0309
683.75,6.25,108.71,0.009199
13.75,8.75,88.49,0.0113
16.25,8.75,71.52,0.014
18.75,8.75,68.29,0.0146
21.25,8.75,61.57,0.0162
23.75,8.75,59.09,0.0169
